customer_id,full_name,gender,age,city,loyalty_card,register_date
402,Козлов Сергей Смирнов,М,49,Могилёв,нет,2022-11-08
403,Орлов Мария Соколов,Ж,75,Орша,да,2022-10-10
404,Лебедев Дарья Иванов,Ж,73,Мозырь,нет,2022-12-14
405,Соколов Мария Новиков,Ж,25,Могилёв,нет,2023-09-15
406,Иванов Мария Кузнецов,Ж,65,Орша,нет,2024-07-19
407,Зайцев Светлана Лебедев,Ж,53,Брест,нет,2023-07-05
408,Фёдоров Дарья Крылов,Ж,63,Орша,нет,2024-07-04
409,Орлов Александр Зайцев,М,58,Пинск,да,2023-06-25
410,Кузнецов Мария Козлов,Ж,75,Гомель,да,2024-09-12
411,Орлов Ольга Лебедев,Ж,30,Борисов,нет,2024-05-11
412,Морозов Татьяна Кузнецов,Ж,72,Мозырь,да,2023-01-28
413,Фёдоров Кирилл Козлов,М,20,Барановичи,нет,2023-09-08
414,Новиков Ксения Кузнецов,Ж,63,Могилёв,да,2022-04-14
415,Смирнов Наталья Соколов,Ж,20,Бобруйск,да,2024-06-02
416,Петров Роман Козлов,М,44,Орша,нет,2022-11-23
417,Попов Алина Иванов,Ж,38,Брест,да,2023-07-22
418,Попов Денис Козлов,М,34,Гродно,нет,2022-08-23
419,Кузнецов Кирилл Фёдоров,М,51,Минск,да,2022-12-06
420,Соколов Сергей Соколов,М,72,Борисов,да,2023-06-28
421,Волков Елена Крылов,Ж,72,Гродно,нет,2024-05-22
422,Смирнов Дмитрий Орлов,М,46,Минск,да,2022-03-15
423,Кузнецов Мария Попов,Ж,72,Пинск,нет,2023-07-10
424,Крылов Полина Зайцев,Ж,50,Бобруйск,да,2022-09-20
425,Лебедев Артём Соколов,М,54,Пинск,нет,2024-05-29
426,Соколов Андрей Орлов,М,30,Мозырь,нет,2023-09-07
427,Петров Алина Иванов,Ж,59,Орша,да,2022-12-09
428,Орлов Юлия Крылов,Ж,45,Брест,нет,2024-04-05
429,Морозов Елена Смирнов,Ж,44,Брест,нет,2024-01-08
430,Лебедев Роман Орлов,М,34,Пинск,нет,2023-06-09
431,Лебедев Екатерина Зайцев,Ж,59,Витебск,да,2023-01-20
432,Лебедев Ирина Смирнов,Ж,48,Минск,да,2024-06-03
433,Зайцев Николай Иванов,М,42,Барановичи,да,2024-09-19
434,Новиков Сергей Петров,М,70,Могилёв,нет,2024-06-12
435,Смирнов Роман Фёдоров,М,74,Витебск,нет,2022-10-09
436,Крылов Кирилл Лебедев,М,33,Минск,да,2023-07-24
437,Фёдоров Егор Смирнов,М,56,Могилёв,да,2024-05-25
438,Зайцев Иван Козлов,М,38,Минск,нет,2022-01-05
439,Волков Ольга Петров,Ж,75,Гомель,нет,2022-08-07
440,Соколов Михаил Фёдоров,М,47,Гомель,нет,2023-07-06
441,Орлов Михаил Лебедев,М,45,Минск,да,2024-09-07
442,Смирнов Иван Кузнецов,М,49,Витебск,нет,2023-04-22
443,Смирнов Кирилл Волков,М,51,Минск,да,2022-07-03
444,Соколов Александр Лебедев,М,70,Витебск,нет,2023-07-02
445,Крылов Дарья Крылов,Ж,31,Барановичи,да,2022-08-24
446,Иванов Юлия Волков,Ж,62,Гомель,нет,2022-04-23
447,Смирнов Николай Волков,М,62,Гомель,да,2022-04-25
448,Лебедев Дарья Козлов,Ж,66,Гродно,да,2022-02-10
449,Попов Ксения Новиков,Ж,63,Борисов,да,2024-06-18
450,Соколов Денис Лебедев,М,31,Бобруйск,нет,2022-04-24
451,Морозов Кирилл Петров,М,74,Бобруйск,нет,2024-06-14
452,Орлов Мария Соколов,Ж,67,Минск,да,2024-04-29
453,Иванов Татьяна Крылов,Ж,42,Брест,нет,2023-03-28
454,Лебедев Александр Орлов,М,65,Мозырь,нет,2024-05-20
455,Кузнецов Иван Петров,М,67,Мозырь,нет,2024-08-06
456,Зайцев Екатерина Крылов,Ж,42,Борисов,нет,2022-12-21
457,Орлов Светлана Крылов,Ж,21,Минск,нет,2024-06-05
458,Попов Александр Зайцев,М,52,Витебск,нет,2023-10-23
459,Петров Роман Крылов,М,36,Витебск,да,2022-03-14
460,Новиков Виктория Кузнецов,Ж,18,Могилёв,нет,2023-06-10
461,Новиков Ирина Смирнов,Ж,23,Витебск,да,2023-06-19
462,Лебедев Александр Кузнецов,М,24,Пинск,нет,2022-12-04
463,Кузнецов Ольга Смирнов,Ж,30,Могилёв,да,2022-05-05
464,Кузнецов Ирина Соколов,Ж,34,Барановичи,нет,2023-07-27
465,Морозов Алина Лебедев,Ж,23,Орша,нет,2022-02-03
466,Иванов Михаил Новиков,М,73,Могилёв,нет,2023-06-22
467,Новиков Артём Зайцев,М,33,Мозырь,нет,2024-01-14
468,Новиков Юлия Зайцев,Ж,33,Барановичи,нет,2024-01-02
469,Крылов Роман Новиков,М,38,Барановичи,нет,2023-04-29
470,Козлов Дарья Соколов,Ж,36,Гомель,нет,2022-06-04
471,Козлов Юлия Орлов,Ж,73,Орша,да,2022-09-24
472,Козлов Татьяна Петров,Ж,68,Орша,да,2022-11-14
473,Фёдоров Дмитрий Крылов,М,36,Могилёв,да,2022-03-28
474,Попов Артём Кузнецов,М,38,Барановичи,да,2022-09-02
475,Иванов Артём Лебедев,М,51,Брест,да,2022-01-13
476,Орлов Наталья Новиков,Ж,36,Гродно,нет,2022-05-13
477,Зайцев Андрей Орлов,М,72,Витебск,нет,2024-04-19
478,Соколов Ольга Попов,Ж,28,Гродно,нет,2022-07-28
479,Попов Андрей Лебедев,М,59,Гомель,да,2024-05-18
480,Морозов Максим Козлов,М,44,Брест,нет,2023-02-28
481,Волков Мария Орлов,Ж,39,Пинск,да,2023-01-08
482,Соколов Роман Соколов,М,40,Бобруйск,да,2023-06-05
483,Кузнецов Максим Новиков,М,18,Бобруйск,нет,2023-08-14
484,Орлов Мария Смирнов,Ж,27,Могилёв,нет,2024-01-24
485,Козлов Екатерина Орлов,Ж,61,Мозырь,да,2023-02-04
486,Соколов Михаил Лебедев,М,58,Мозырь,да,2023-09-12
487,Фёдоров Егор Орлов,М,26,Орша,да,2024-08-17
488,Новиков Андрей Смирнов,М,55,Гомель,нет,2024-04-14
489,Крылов Пётр Крылов,М,35,Витебск,нет,2022-12-01
490,Попов Сергей Иванов,М,72,Гродно,нет,2023-10-26
491,Попов Артём Смирнов,М,50,Мозырь,нет,2023-03-02
492,Новиков Наталья Зайцев,Ж,19,Барановичи,да,2023-05-09
493,Козлов Татьяна Лебедев,Ж,69,Орша,да,2023-11-27
494,Кузнецов Егор Крылов,М,65,Минск,нет,2022-12-10
495,Крылов Виктория Лебедев,Ж,58,Могилёв,да,2022-09-09
496,Зайцев Пётр Морозов,М,23,Брест,да,2023-07-06
497,Кузнецов Алина Волков,Ж,26,Минск,да,2022-05-16
498,Петров Сергей Крылов,М,40,Витебск,нет,2022-12-01
499,Новиков Егор Морозов,М,57,Пинск,да,2024-04-18
500,Петров Наталья Смирнов,Ж,23,Минск,да,2023-12-18
501,Лебедев Мария Козлов,Ж,56,Минск,нет,2023-01-13
502,Иванов Виктория Козлов,Ж,57,Мозырь,да,2024-03-03
503,Козлов Екатерина Кузнецов,Ж,62,Барановичи,да,2022-06-11
504,Иванов Пётр Крылов,М,71,Орша,да,2024-05-09
505,Фёдоров Михаил Морозов,М,61,Бобруйск,да,2024-02-08
506,Фёдоров Дарья Петров,Ж,19,Гродно,да,2024-02-16
507,Лебедев Мария Фёдоров,Ж,45,Барановичи,нет,2023-11-19
508,Кузнецов Ксения Лебедев,Ж,32,Орша,да,2024-02-04
509,Орлов Сергей Зайцев,М,68,Барановичи,да,2024-08-19
510,Лебедев Ирина Смирнов,Ж,42,Мозырь,нет,2022-02-03
511,Морозов Мария Смирнов,Ж,30,Гродно,нет,2023-02-03
512,Кузнецов Александр Новиков,М,40,Минск,нет,2024-04-20
513,Новиков Елена Иванов,Ж,52,Орша,нет,2024-03-16
514,Лебедев Пётр Морозов,М,67,Барановичи,да,2022-11-19
515,Кузнецов Сергей Новиков,М,23,Бобруйск,да,2023-06-26
516,Фёдоров Андрей Попов,М,63,Орша,нет,2024-01-17
517,Петров Сергей Иванов,М,48,Витебск,нет,2022-05-18
518,Новиков Сергей Кузнецов,М,35,Гомель,нет,2022-08-03
519,Козлов Полина Крылов,Ж,73,Борисов,да,2022-01-07
520,Новиков Максим Зайцев,М,18,Орша,нет,2024-05-20
521,Волков Сергей Морозов,М,66,Барановичи,нет,2023-01-13
522,Козлов Ксения Крылов,Ж,27,Витебск,нет,2022-04-16
523,Крылов Ирина Козлов,Ж,68,Гродно,нет,2023-03-20
524,Морозов Юлия Лебедев,Ж,19,Гомель,нет,2024-06-11
525,Кузнецов Николай Иванов,М,65,Пинск,да,2023-02-03
526,Орлов Дмитрий Лебедев,М,23,Мозырь,да,2024-06-11
527,Смирнов Владимир Петров,М,59,Барановичи,нет,2023-06-18
528,Орлов Екатерина Крылов,Ж,59,Барановичи,нет,2023-09-25
529,Орлов Дарья Волков,Ж,65,Орша,да,2022-11-22
530,Волков Александр Кузнецов,М,18,Витебск,да,2022-11-24
531,Петров Андрей Петров,М,67,Орша,нет,2024-05-12
532,Попов Алина Иванов,Ж,33,Витебск,нет,2023-11-04
533,Соколов Дмитрий Новиков,М,39,Бобруйск,нет,2022-01-15
534,Соколов Пётр Фёдоров,М,25,Борисов,нет,2024-01-17
535,Попов Мария Козлов,Ж,18,Орша,да,2024-08-05
536,Петров Сергей Морозов,М,55,Борисов,да,2022-02-24
537,Орлов Максим Козлов,М,71,Брест,да,2022-08-04
538,Петров Михаил Крылов,М,75,Мозырь,да,2024-01-05
539,Кузнецов Светлана Орлов,Ж,29,Гродно,нет,2024-03-10
540,Морозов Ксения Попов,Ж,49,Могилёв,да,2022-02-01
541,Иванов Юлия Фёдоров,Ж,60,Минск,нет,2022-05-06
542,Зайцев Ирина Крылов,Ж,48,Минск,да,2022-01-06
543,Петров Михаил Лебедев,М,68,Минск,да,2024-07-28
544,Новиков Мария Попов,Ж,29,Барановичи,нет,2023-01-07
545,Кузнецов Дмитрий Морозов,М,25,Гродно,нет,2023-03-15
546,Смирнов Полина Козлов,Ж,58,Орша,нет,2022-03-04
547,Смирнов Денис Смирнов,М,20,Пинск,нет,2022-12-24
548,Кузнецов Артём Морозов,М,46,Брест,нет,2022-05-14
549,Орлов Полина Волков,Ж,64,Бобруйск,да,2023-06-28
550,Козлов Елена Новиков,Ж,47,Орша,нет,2024-01-16
551,Фёдоров Светлана Попов,Ж,40,Бобруйск,нет,2023-10-23
552,Лебедев Дмитрий Крылов,М,23,Барановичи,да,2022-11-15
553,Кузнецов Татьяна Крылов,Ж,69,Орша,нет,2024-05-01
554,Зайцев Пётр Крылов,М,63,Могилёв,нет,2023-09-09
555,Фёдоров Михаил Крылов,М,44,Брест,нет,2022-11-20
556,Волков Кирилл Иванов,М,35,Брест,нет,2023-07-12
557,Попов Полина Смирнов,Ж,24,Орша,нет,2023-08-24
